CustomerID,I,Iu,Imax,E,Savg,R,F,M
12891.0,950,2,600,1.584962500721156,110.33333333333333,157,3,331.0
12893.0,90,27,90,3.1116345207493348,176.55,90,1,176.55
12895.0,204,21,136,2.684017280829845,173.64999999999998,43,2,347.3
12897.0,110,3,64,1.5,108.25,38,2,216.5
12901.0,22271,30,4936,5.891127737210149,597.6121428571429,11,28,16733.14
12902.0,66,10,66,1.8464393446710154,138.68,265,1,138.68
12904.0,294,59,165,3.6605761242894,248.03,19,2,496.06
12906.0,1749,55,956,4.822186273767108,583.962,12,5,2919.81
12908.0,1200,1,600,1.0,375.0,177,2,750.0
12909.0,1273,78,431,4.057619531338757,428.736,40,5,2143.68
12910.0,1692,48,502,4.37780519207617,384.38,6,8,3075.04
12912.0,670,17,232,3.605388542207534,332.46000000000004,15,5,1662.3
12913.0,1271,35,550,4.3885358123017575,509.00250000000005,16,4,2036.01
12915.0,52,9,52,2.281036112553424,164.0,149,1,164.0
12916.0,1075,53,305,4.860795087665899,730.7875,139,4,2923.15
12917.0,120,2,120,0.0,594.0,277,1,594.0
12919.0,668,34,178,3.7341773206674445,216.90666666666667,2,6,1301.44
12920.0,128,27,128,3.235644909250362,162.78,18,1,162.78
12921.0,9084,227,640,4.609167918365597,449.18885714285716,10,35,15721.61
12922.0,370,28,370,2.954701244167347,405.38,337,1,405.38
12923.0,67,27,67,2.9765166713855606,171.57,183,1,171.57
12924.0,479,21,196,4.25419565015078,230.58999999999997,1,4,922.36
12925.0,540,41,282,3.067951350123708,339.525,75,2,679.05
12928.0,1222,47,566,3.073774858125751,417.59,6,4,1670.3600000000001
12929.0,36,7,36,1.950212064914747,102.9,342,1,102.9
12930.0,251,20,144,3.052878689342031,206.425,79,2,412.85
12931.0,23467,28,8279,5.8413983913161545,2583.0084615384617,22,13,33579.11
12933.0,499,102,313,3.4803686701531666,202.51,25,3,607.53
12935.0,1852,80,325,3.611444081698794,308.0642857142857,27,7,2156.45
12936.0,539,56,434,3.97501767700039,253.22500000000002,17,4,1012.9
12937.0,1007,81,486,3.8358645058728915,376.0675,16,4,1504.27
12938.0,140,9,140,2.7254805569978684,114.14,26,1,114.14
12939.0,4876,21,1536,3.6694110020153436,1447.725,37,8,11581.8
12940.0,400,87,308,3.752113060354324,431.845,55,2,863.6899999999999
12942.0,129,54,94,3.841649118203278,208.425,132,2,416.85
12944.0,144,16,144,2.98345859334435,317.56,243,1,317.56
12945.0,165,23,165,2.555686959150924,462.95,289,1,462.95
12947.0,981,68,478,3.417039783471237,259.99,65,5,1299.95
12948.0,1077,82,408,3.8648316115111445,293.38571428571424,17,7,2053.7
12949.0,2363,165,891,4.062766029987798,517.8774999999999,90,8,4143.02
12950.0,1380,13,716,2.772924455774821,614.3333333333334,25,3,1843.0
12951.0,501,53,172,3.588491441816449,175.095,174,6,1050.57
12952.0,652,64,407,3.6388963901107862,345.71000000000004,44,4,1382.84
12953.0,84,17,84,2.6542553132150286,329.85,10,1,329.85
12955.0,3643,81,720,4.127288098287095,430.6554545454546,17,11,4737.21
12956.0,34,19,34,2.77424330291727,108.07,191,1,108.07
12957.0,2538,208,674,3.720751287442591,500.21125,10,8,4001.69
12962.0,129,15,78,3.3278195311147836,133.195,114,2,266.39
12963.0,709,64,262,3.8891355303385216,212.97571428571428,11,7,1490.83
12965.0,282,108,282,3.7167450506911752,769.8100000000001,31,1,769.8100000000001
12966.0,75,10,75,2.3709505944546683,160.18,10,1,160.18
12968.0,73,5,73,1.9219280948873625,135.95,113,1,135.95
12970.0,268,116,209,2.8468564142129753,101.36749999999999,301,4,405.47
12971.0,8919,87,618,4.846225244703349,131.669625,9,80,10533.57
12974.0,24,8,24,2.1556390622295667,144.8,198,1,144.8
12976.0,561,22,561,2.7721854605116727,738.6,5,1,738.6
12977.0,12,9,12,1.8799649487271113,39.239999999999995,186,1,39.239999999999995
12980.0,781,5,335,3.29277019393699,792.7987499999999,9,8,6342.39
12981.0,242,12,134,3.0037016960573486,186.11,60,2,372.21999999999997
12982.0,288,28,288,3.319801905828917,390.54,36,1,390.54
12984.0,26,4,26,1.5,97.5,19,1,97.5
12985.0,1533,73,841,3.7895518349801485,619.69,29,2,1239.38
12987.0,219,27,111,3.529696439528413,279.35,74,2,558.7
12988.0,126,75,126,3.6900523393285445,505.82,293,1,505.82
12989.0,2885,41,648,4.799202109186281,475.1435714285714,1,14,6652.01
12990.0,200,8,80,1.7604950297661985,136.5,121,3,409.5
12991.0,405,31,361,2.970843295697713,251.88,24,2,503.76
12993.0,240,26,112,2.6710111130341945,103.69,24,4,414.76
12994.0,447,52,157,3.6085202749922756,307.8066666666667,32,3,923.42
12995.0,98,3,98,1.584962500721156,200.72,86,1,200.72
12997.0,652,45,194,4.084115355489727,300.735,1,4,1202.94
12999.0,342,25,310,2.838804369244613,151.96,128,3,455.88
13000.0,302,20,230,3.0841837197791895,166.54999999999998,107,2,333.1
13001.0,5483,166,930,4.569949451523755,751.2553846153846,23,13,9766.32
13002.0,73,7,73,1.8423709931771086,120.95,319,1,120.95
13003.0,103,4,48,2.2516291673878226,49.68333333333334,33,3,149.05
13004.0,4549,265,444,3.8751647519414747,310.42470588235295,12,17,5277.22
13005.0,167,21,135,2.6887218755408675,234.475,159,2,468.95
13006.0,55,4,55,2.0,81.57,57,1,81.57
13008.0,175,14,175,2.610577243331642,229.47,324,1,229.47
13012.0,670,58,198,3.7051477407183473,188.31714285714287,10,7,1318.22
13013.0,1415,109,350,4.068808980654074,296.2409090909091,22,11,3258.65
13014.0,891,67,146,4.722130329798404,340.04699999999997,11,10,3400.47
13015.0,1609,156,904,3.7680432354931948,667.928,54,5,3339.64
13016.0,527,39,315,3.2138810119256194,263.2966666666667,74,3,789.89
13017.0,48,1,48,0.0,204.0,301,1,204.0
13018.0,5435,313,525,3.8309266201573955,259.91785714285714,17,28,7277.7
13021.0,1295,100,405,4.085030681177508,307.37875,26,8,2459.03
13023.0,280,35,156,2.929201086707265,299.95,183,2,599.9
13026.0,1599,32,531,3.651609497059028,191.754,98,5,958.77
13027.0,13680,6,5040,2.3282129458410017,1094.4,114,5,5472.0
13028.0,798,40,418,3.485615875496477,330.65999999999997,23,2,661.3199999999999
13029.0,104,8,62,2.419381945646372,432.5,90,2,865.0
13030.0,174,28,174,3.645964532348006,350.08,12,1,350.08
13032.0,375,55,200,4.005598425527298,505.09000000000003,53,2,1010.18
13034.0,253,26,253,2.8881545074194097,476.90999999999997,55,1,476.90999999999997
13035.0,627,22,415,3.5616073922012155,443.565,74,2,887.13
13037.0,431,44,158,3.643769336351705,293.69,139,3,881.0699999999999
13038.0,360,24,186,3.5225631916634224,302.82,81,3,908.46
13040.0,355,38,188,3.236614105436491,338.495,182,2,676.99
13043.0,254,13,254,3.085055102756477,516.42,37,1,516.42
13044.0,429,33,429,3.2398827550664935,560.47,292,1,560.47
13045.0,221,18,221,2.9749375012019272,305.28000000000003,335,1,305.28000000000003
13046.0,264,33,188,3.4214419452073286,314.655,90,2,629.31
13047.0,1257,99,296,3.8991571438958803,454.37000000000006,57,6,2726.2200000000003
13048.0,1220,77,347,3.6266370822937892,447.3525,15,4,1789.41
13049.0,268,14,190,3.3248629576173565,328.34000000000003,183,2,656.6800000000001
13050.0,2966,214,482,4.369849671699195,346.6953846153846,15,13,4507.04
13052.0,222,18,222,3.7254805569978684,348.15,35,1,348.15
13055.0,894,74,606,3.4947545628435663,404.80333333333334,66,3,1214.41
13058.0,52,5,26,2.5,90.46666666666665,0,3,271.40000000000003
13059.0,35,8,35,2.75,183.4,250,1,183.4
13060.0,123,15,123,2.7898980954642876,307.53,254,1,307.53
13061.0,107,10,107,2.6464393446710153,248.60999999999999,73,1,248.60999999999999
13062.0,342,10,342,2.8464393446710154,331.98,338,1,331.98
13064.0,514,51,224,4.469005305245762,276.3975,1,4,1105.59
13066.0,320,47,184,3.6867069380218744,215.45,25,2,430.9
13067.0,32,14,32,3.240223928941852,115.46000000000001,83,1,115.46000000000001
13068.0,200,1,100,1.0,172.0,11,2,344.0
13069.0,4858,213,1658,4.365505127062151,178.60368421052632,2,19,3393.47
13070.0,110,9,110,0.7642045065086203,228.8,193,1,228.8
13072.0,69,7,69,1.950212064914747,177.15,267,1,177.15
13075.0,485,22,485,3.481714572986072,919.61,305,1,919.61
13077.0,559,87,295,3.318128889371185,138.1,119,3,414.3
13078.0,5304,92,542,4.738955687736487,483.6766666666667,0,24,11608.24
13079.0,62,2,24,2.2516291673878226,44.019999999999996,22,5,220.1
13080.0,120,6,120,2.584962500721156,58.08,180,1,58.08
13081.0,17774,481,4944,4.975035525284476,2884.7766666666666,12,9,25962.989999999998
13082.0,4313,63,1342,4.30590966250563,399.49777777777774,177,9,3595.48
13083.0,187,15,143,2.8218881955261788,151.875,76,2,303.75
13085.0,108,12,64,2.3432578733442675,136.19,217,2,272.38
13089.0,28349,623,1888,5.108952389150055,588.7111363636363,6,88,51806.58
13090.0,1997,97,495,4.623418534321962,698.6536363636365,20,11,7685.1900000000005
13091.0,450,21,450,3.368042422572715,319.82,29,1,319.82
13092.0,248,16,184,2.5046934208291405,73.095,5,4,292.38
13093.0,2394,83,1167,4.227779231801195,802.504,98,5,4012.52
13094.0,1356,4,210,1.163540201121071,135.59454545454545,22,11,1491.54
13095.0,144,6,144,1.7924812503605778,74.4,71,1,74.4
13097.0,2252,211,343,4.468603089875477,624.1022222222223,78,9,5616.92
13098.0,15949,156,1315,5.084484601055325,1028.2567857142858,10,28,28791.19
13099.0,288,1,288,0.0,207.36,334,1,207.36
13101.0,113,8,113,2.75,101.19,235,1,101.19
13102.0,3836,133,362,4.1387858887192035,260.9213636363636,24,22,5740.2699999999995
13103.0,82,8,82,2.5,243.94,40,1,243.94
13104.0,408,13,144,3.681880802803403,199.344,47,5,996.7199999999999
13106.0,18,1,18,0.0,76.5,134,1,76.5
13107.0,1293,54,468,4.154829206192902,382.90500000000003,45,4,1531.6200000000001
13109.0,515,41,260,3.5611721607901696,384.895,30,2,769.79
13110.0,384,109,68,4.056732039447885,208.1242857142857,54,7,1456.87
13113.0,2649,87,233,5.193812401499184,463.27130434782606,5,23,10655.24
13115.0,1559,88,613,3.550439308853413,570.07,0,4,2280.28
13116.0,290,30,290,3.2396901812417345,485.19,139,1,485.19
13117.0,730,46,242,3.331105055165041,99.46,22,6,596.76
13118.0,398,67,127,4.174897457770823,227.68200000000002,20,5,1138.41
13120.0,12,1,12,0.0,30.6,239,1,30.6
13121.0,227,47,227,3.179633342256751,254.73,270,1,254.73
13122.0,585,54,537,3.324060798237919,461.195,184,2,922.39
13124.0,1189,146,671,4.618120254012382,1250.005,31,2,2500.01
13126.0,2011,116,486,4.074038796509955,308.8,45,6,1852.8
13127.0,127,15,127,2.9735572622751856,259.17,78,1,259.17
13130.0,32,2,32,1.0,64.0,184,1,64.0
13131.0,446,30,166,3.099606756778496,354.45,24,3,1063.35
13132.0,20,3,20,1.584962500721156,77.3,262,1,77.3
13133.0,32,7,21,1.8423709931771086,54.9,37,2,109.8
13134.0,1044,94,725,3.797596093835728,435.1575,86,4,1740.63
13135.0,4300,1,4300,0.0,3096.0,197,1,3096.0
13136.0,1317,94,358,4.005795721004936,513.426,35,5,2567.13
13137.0,2204,345,407,3.5892519007604404,450.41125,11,8,3603.29
13138.0,348,24,106,2.7224116944474943,153.832,23,5,769.16
13139.0,2418,132,1073,4.579387033115318,722.2557142857142,17,7,5055.79
13140.0,111,26,58,3.2192509128388287,132.10500000000002,109,2,264.21
13141.0,1548,113,606,3.6525940492055677,477.75,85,5,2388.75
13142.0,258,23,258,3.207707064470474,307.09000000000003,20,1,307.09000000000003
13144.0,21,3,21,0.9182958340544894,110.95,39,1,110.95
13145.0,141,4,93,1.9219280948873625,106.58999999999999,40,3,319.77
13146.0,154,16,154,3.3371753411230762,228.91,27,1,228.91
13147.0,144,1,48,1.0,178.2,11,4,712.8
13148.0,1761,218,485,4.518593081948908,292.41636363636366,60,11,3216.58
13149.0,1280,76,396,3.935630263878933,419.015,15,4,1676.06
13151.0,361,73,361,4.391273129899432,1250.37,296,1,1250.37
13153.0,418,15,418,2.866247897312731,486.22,242,1,486.22
13155.0,329,26,183,3.0389150445892406,197.35333333333332,80,3,592.06
13157.0,1438,69,651,3.9008204060887772,434.8925,6,4,1739.57
13158.0,784,59,265,3.5534326431106407,300.265,2,4,1201.06
13159.0,1044,114,377,3.5668860739503403,342.8125,51,4,1371.25
13160.0,56,4,56,2.0,91.8,23,1,91.8
13161.0,29,8,29,2.75,112.75,314,1,112.75
13162.0,1663,72,892,4.480229560790509,411.2475,93,4,1644.99
13165.0,880,29,880,3.7193758224153686,666.84,47,1,666.84
13166.0,214,39,214,3.7211231282814783,414.7,341,1,414.7
13167.0,773,50,367,4.1770579609312755,194.83249999999998,19,4,779.33
13168.0,668,102,355,4.092733928035217,322.635,200,4,1290.54
13169.0,272,11,176,3.392747410448785,356.44,153,2,712.88
13170.0,141,29,141,2.844413829577611,108.81,27,1,108.81
13171.0,228,37,115,3.832465218191342,149.20333333333335,22,3,447.61
13173.0,163,20,163,3.0086949695628427,187.71,212,1,187.71
13174.0,677,129,425,4.0161206286760756,684.88,17,2,1369.76
13176.0,448,66,448,3.7740917540064998,481.49,47,1,481.49
13177.0,91,17,91,2.116299605701696,282.45,183,1,282.45
13178.0,3182,88,539,3.769398962577459,501.547,27,10,5015.47
13182.0,201,11,201,1.789929075309999,121.18,46,1,121.18
13183.0,2208,51,400,4.286232130726291,439.75333333333333,87,9,3957.7799999999997
13184.0,1637,137,352,4.095271524213482,181.99444444444444,15,9,1637.95
13185.0,12,1,12,0.0,71.4,268,1,71.4
13186.0,811,69,357,3.9585486698634083,518.28,40,3,1554.84
13187.0,95,37,95,3.5167725417616347,236.02,191,1,236.02
13188.0,24,1,24,0.0,99.6,12,1,99.6
13189.0,842,29,526,2.8488547018003167,130.34,19,2,260.68
13192.0,595,57,298,3.355716185467036,455.97,206,2,911.94
13193.0,46,22,46,2.888884070537636,112.08,91,1,112.08
13194.0,26,3,26,1.584962500721156,60.7,136,1,60.7
13196.0,1224,97,739,3.38380964177825,449.445,12,4,1797.78
13198.0,2377,181,834,3.7655480409178934,602.488,11,5,3012.44
13199.0,5503,45,420,5.097130381398247,259.34742857142857,11,35,9077.16
13200.0,516,42,249,3.4792336948111924,217.5225,20,4,870.09
13203.0,800,56,330,3.536959813452142,217.365,10,4,869.46
13207.0,130,7,72,2.1556390622295667,125.13000000000001,3,2,250.26000000000002
13208.0,767,123,195,3.8624724027811945,238.63400000000001,30,5,1193.17
13209.0,4131,246,1702,4.210488497641482,793.8014285714286,90,7,5556.61
13210.0,316,22,316,2.733333052681066,353.48,154,1,353.48
13211.0,788,44,533,3.3357663337799566,492.36,11,2,984.72
13212.0,308,128,213,3.4750483435300525,259.7766666666667,20,3,779.33
13213.0,1360,82,882,3.7485996565159234,304.11600000000004,57,5,1520.58
13216.0,297,5,297,1.5219280948873626,333.74,268,1,333.74
13217.0,114,2,96,1.0,66.81,93,2,133.62
13218.0,88,5,88,1.9219280948873625,62.64,246,1,62.64
13220.0,196,18,96,3.7489948035250955,204.8225,79,4,819.2900000000001
13221.0,90,30,90,3.5348486136508455,346.7,241,1,346.7
13223.0,88,5,48,1.370950594454669,81.6,201,2,163.2
13224.0,1515,100,850,4.302150894355705,1076.475,33,2,2152.95
13225.0,2506,19,864,3.967720100474499,830.57,61,6,4983.42
13226.0,80,16,80,2.6084585933443494,108.21000000000001,37,1,108.21000000000001
13227.0,99,9,99,2.1132833342948754,257.7,202,1,257.7
13228.0,200,2,200,0.0,358.0,82,1,358.0
13229.0,63,10,63,2.321928094887362,160.95,226,1,160.95
13230.0,1593,389,316,3.3352719405955433,221.4283333333333,59,12,2657.14
13232.0,771,146,196,3.6827858727550087,189.67857142857142,4,7,1327.75
13233.0,1004,43,600,3.573968464196411,302.56,75,2,605.12
13235.0,441,53,441,4.013261711339796,1031.07,35,1,1031.07
13236.0,411,34,248,3.651285155246283,363.635,25,2,727.27
13238.0,263,17,109,1.3354312795575995,196.56000000000003,18,3,589.6800000000001
13239.0,363,22,363,3.6069367321753205,370.34,262,1,370.34
13240.0,166,43,73,3.6429562190843883,141.54333333333332,174,3,424.63
13242.0,130,12,80,0.0,90.13333333333333,66,3,270.40000000000003
13243.0,232,56,232,4.017382234246075,585.12,204,1,585.12
13244.0,38,27,38,2.9205990786327107,121.74000000000001,123,1,121.74000000000001
13245.0,125,16,125,3.125,430.5,51,1,430.5
13246.0,1537,110,351,4.078692943643664,316.05333333333334,19,6,1896.32
13247.0,328,18,203,3.1288840705376364,125.28,18,4,501.12
13248.0,305,25,251,3.195846815111717,232.83999999999997,155,2,465.68
13249.0,546,21,240,3.116408565770044,237.13666666666666,123,3,711.41
13253.0,1572,35,948,3.7981450574074755,515.2,186,2,1030.4
13255.0,67,7,67,2.521640636343318,173.81,10,1,173.81
13258.0,282,28,155,4.294653473544343,224.27666666666664,12,3,672.83
13259.0,126,77,126,2.863106457106796,283.18,91,1,283.18
13260.0,142,8,142,2.75,557.62,91,1,557.62
13261.0,210,8,190,2.1971597234241496,472.05,269,2,944.1
13262.0,125,11,125,3.095795255000934,200.29,264,1,200.29
13263.0,4761,448,565,3.3413183704995006,217.9914705882353,5,34,7411.71
13265.0,1740,66,720,3.862961042850541,418.532,1,5,2092.66
13266.0,4339,81,458,4.252065041436699,313.95916666666665,12,12,3767.5099999999998
13267.0,1709,79,184,4.095258438930606,228.38764705882355,9,17,3882.59
13268.0,3527,254,901,3.7411318996824097,311.38599999999997,6,10,3113.86
13269.0,3083,166,514,4.62828869366247,357.88153846153847,1,13,4652.46
13271.0,192,75,192,2.7747554877636444,192.77,302,1,192.77
13272.0,96,15,72,2.9735572622751856,138.28,31,2,276.56
13273.0,153,16,153,2.6556390622295662,138.98,114,1,138.98
13276.0,161,30,141,3.482588730501833,295.46500000000003,153,2,590.93
13277.0,176,5,60,1.75,64.6,16,4,258.4
13278.0,537,46,537,3.8302942297106926,542.73,41,1,542.73
13279.0,73,9,73,2.7254805569978684,137.75,78,1,137.75
13280.0,518,67,343,3.7514203737686564,266.15333333333336,93,3,798.46
13282.0,300,29,135,3.6558332722407325,363.03,19,3,1089.09
13283.0,90,7,60,2.2359263506290326,46.83,30,2,93.66
13284.0,79,12,79,3.0220552088742005,196.15,331,1,196.15
13285.0,2051,157,597,3.3419160973418753,677.28,24,4,2709.12
13291.0,233,41,233,3.781633125356271,361.11,156,1,361.11
13292.0,347,29,214,2.8392439616985783,289.47,285,2,578.94
13294.0,453,48,317,3.210492197467192,436.87,250,2,873.74
13296.0,78,5,78,1.9219280948873625,87.4,138,1,87.4
13297.0,963,52,618,4.291990991192955,522.4625,24,4,2089.85
13298.0,96,2,96,1.0,360.0,120,1,360.0
13299.0,30,5,30,1.370950594454669,142.5,269,1,142.5
13300.0,201,20,201,3.0086949695628427,365.28999999999996,170,1,365.28999999999996
13301.0,343,74,95,3.75007258385385,150.04749999999999,104,4,600.1899999999999
13302.0,5,1,5,0.0,63.75,155,1,63.75
13305.0,1100,47,224,3.8380762453105306,207.18444444444444,22,9,1864.66
13307.0,4,1,4,0.0,15.0,32,1,15.0
13308.0,843,49,519,3.5534686823671513,461.83666666666664,23,3,1385.51
13309.0,1544,82,467,3.4932293534394976,291.358,1,5,1456.79
13310.0,579,64,231,3.2620772665239763,366.74333333333334,28,3,1100.23
13311.0,305,25,271,3.5654483718208256,299.285,3,2,598.5699999999999
13313.0,851,47,190,3.3726122763830273,311.064,23,5,1555.32
13314.0,487,50,290,3.478949158968841,197.83666666666667,74,3,593.51
13316.0,5508,66,2229,4.508253528680093,1433.2325,80,4,5732.93
13317.0,911,84,529,3.9269766215195663,475.7175,199,4,1902.87
13318.0,304,14,176,3.621928094887362,213.58666666666667,119,3,640.76
13319.0,4075,191,775,4.356452788145324,416.9877272727272,18,22,9173.73
13320.0,1056,74,361,3.2730175354720217,368.79999999999995,66,4,1475.2
13321.0,372,10,232,2.663532754804255,283.67999999999995,73,2,567.36
13322.0,117,25,117,3.3426831892554922,199.48000000000002,18,1,199.48000000000002
13323.0,175,6,64,2.7373227798185953,157.57,22,5,787.85
13324.0,4990,24,1492,4.04019841814932,713.6333333333333,31,9,6422.7
13325.0,240,12,240,2.855388542207534,675.3,82,1,675.3
13327.0,1312,62,344,4.59111777931836,478.7616666666666,113,6,2872.57
13328.0,680,17,680,2.7933451941915157,1308.48,317,1,1308.48
13329.0,288,10,288,3.121928094887363,484.8,121,1,484.8
13330.0,751,37,351,3.5809308330194094,380.30999999999995,123,3,1140.93
13332.0,179,21,179,3.1182751607709753,350.9,15,1,350.9
13334.0,1764,207,829,4.349852170539955,1167.44,83,3,3502.32
13336.0,559,51,559,3.2832396276192535,795.12,78,1,795.12
13338.0,246,17,246,3.4548223999466057,382.82,217,1,382.82
13339.0,326,54,326,3.389950522483572,860.12,201,1,860.12
13340.0,5770,128,1764,5.436195812092156,1533.782857142857,46,7,10736.48
13341.0,301,42,301,3.3083701028899397,775.85,261,1,775.85
13343.0,125,15,125,2.8402239289418523,253.93,178,1,253.93
13344.0,952,115,599,3.6920255861746463,837.23,160,3,2511.69
13345.0,138,19,138,2.5755886970847786,327.59999999999997,288,1,327.59999999999997
13347.0,204,7,204,2.128085278891394,291.36,71,1,291.36
13348.0,136,14,136,2.298825245003051,233.76,182,1,233.76
13349.0,224,15,224,2.682588730501833,197.32,11,1,197.32
13350.0,282,34,151,3.8509489735616422,405.36,17,2,810.72
13351.0,116,15,116,2.872905595320056,323.94,244,1,323.94
13352.0,320,23,320,2.7995843710829593,347.98,61,1,347.98
13354.0,604,51,604,3.256752787743357,743.53,72,1,743.53
13355.0,314,32,314,3.201597655573916,674.7,93,1,674.7
